"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 31 18:52:31 GMT 2021","Sat Jul 31 18:52:50 GMT 2021","19856","testproject.pytests","test_cookie","TestCookie","","","test_cookie",""
"passed","Sat Jul 31 18:53:32 GMT 2021","Sat Jul 31 18:53:45 GMT 2021","12902","testproject.pytests","test_registration_pom","","","","test_reg_validators2",""
"passed","Sat Jul 31 18:50:52 GMT 2021","Sat Jul 31 18:51:26 GMT 2021","34242","testproject.pytests","login_validators_test","","","","test_login_validator3",""
"passed","Sat Jul 31 18:51:47 GMT 2021","Sat Jul 31 18:51:59 GMT 2021","12117","testproject.pytests","test_blog_post","","","","test_new_blog",""
"passed","Sat Jul 31 18:49:46 GMT 2021","Sat Jul 31 18:50:15 GMT 2021","29491","testproject.pytests","login_test","","","","test_successful_login",""
"passed","Sat Jul 31 18:53:15 GMT 2021","Sat Jul 31 18:53:32 GMT 2021","16764","testproject.pytests","test_registration_pom","","","","test_reg_validators1",""
"passed","Sat Jul 31 18:50:31 GMT 2021","Sat Jul 31 18:50:52 GMT 2021","20657","testproject.pytests","login_validators_test","","","","test_login_validator2",""
"passed","Sat Jul 31 18:51:59 GMT 2021","Sat Jul 31 18:52:29 GMT 2021","29938","testproject.pytests","test_blog_post","","","","test_mod_and_del_blog",""
"passed","Sat Jul 31 18:49:40 GMT 2021","Sat Jul 31 18:49:46 GMT 2021","5915","testproject.pytests","homepage_test","","","","test_homepage_without_login",""
"passed","Sat Jul 31 18:53:45 GMT 2021","Sat Jul 31 18:54:13 GMT 2021","28047","testproject.pytests","test_registration_pom","","","","test_reg_validators3",""
"passed","Sat Jul 31 18:52:51 GMT 2021","Sat Jul 31 18:53:15 GMT 2021","24795","testproject.pytests","test_registration_pom","","","","test_registration",""
"passed","Sat Jul 31 18:50:15 GMT 2021","Sat Jul 31 18:50:31 GMT 2021","15961","testproject.pytests","login_validators_test","","","","test_login_validator1",""
"passed","Sat Jul 31 18:51:26 GMT 2021","Sat Jul 31 18:51:47 GMT 2021","20923","testproject.pytests","logout_test","","","","test_logout",""
